#separator \x09
#set_separator	,
#empty_field	(empty)
#unset_field	-
#path	http
#open	2019-11-16-20-11-07
#fields	ts	uid	id.orig_h	id.orig_p	id.resp_h	id.resp_p	trans_depth	method	host	uri	referrer	user_agent	request_body_len	response_body_len	status_code	status_msg	info_code	info_msg	filename	tags	username	password	proxied	orig_fuids	orig_mime_types	resp_fuids	resp_mime_types
#types	time	string	addr	port	addr	port	count	string	string	string	string	string	count	count	count	string	count	string	string	set[enum]	string	string	set[string]	vector[string]	vector[string]	vector[string]	vector[string]
1566626452.568034	CerkZA4ceLCJzkbIH1	192.168.134.129	26380	34.200.30.249	80	1	GET	wright.edu	/	-	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	229	307	Temporary Redirect	-	-	-	(empty)	-	-	-	-	-	FsLyS84MMYi7ddTVtb	text/html
1566626945.062740	Cbu3Tw1P3GdlOIvjIe	192.168.134.131	35502	13.35.78.55	80	1	GET	cdn.wishpond.net	/connect.js	http://astronomy.com/	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	141247	200	OK	-	-	-	(empty)	-	-	-	-	-	Fqwfoa282QYGodH2t4	application/javascript
1566626945.049741	CxSkcj99JAbCvgNgi	192.168.134.131	35490	173.226.48.53	80	2	GET	astronomy.com	/-/media/Images/VenusJupiterfromTibet.jpg?mw=300	http://astronomy.com/	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	26286	200	OK	-	-	-	(empty)	-	-	-	-	-	FDUMtn3dKy1nm211Td	image/jpeg
1566626945.135856	CxSkcj99JAbCvgNgi	192.168.134.131	35490	173.226.48.53	80	3	GET	astronomy.com	/-/media/Images/Photo of Day/Large Images/2019/11/APOD20191118.jpg?mw=300	http://astronomy.com/	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	32042	200	OK	-	-	-	(empty)	-	-	-	-	-	Ftfh9f4XN6ISxhsAQi	image/jpeg
1566626945.185407	CJyOZ63btyn4FRONA5	192.168.134.131	35503	13.35.78.35	80	1	GET	system.picreel.com	/js/blocked_sites.js	http://astronomy.com/	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	281	200	OK	-	-	-	(empty)	-	-	-	-	-	FScfUv2Pb7IoOGyPkg	text/plain
1566626945.051558	CkqFKS3tOhehVWW6o1	192.168.134.131	35501	13.33.191.31	80	1	GET	d81mfvml8p5ml.cloudfront.net	/rftykj48.js	http://astronomy.com/	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	8572	200	OK	-	-	-	(empty)	-	-	-	-	-	FNgeFO2l1sSFlCTse9	text/plain
1566626945.161428	Cvl2lV3QUlCYO92l04	192.168.134.131	35492	173.226.48.53	80	3	GET	astronomy.com	/-/media/Images/Magazine Covers/2019/decembercover.jpg?mh=200	http://astronomy.com/	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	20996	200	OK	-	-	-	(empty)	-	-	-	-	-	FNjNqY7Mj49jgn844	image/jpeg
1566626945.138329	CuMZFos4sN1hyQNNe	192.168.134.131	35471	173.226.48.53	80	4	GET	astronomy.com	/-/media/Images/Products/8121804_500W.jpg?mw=130	http://astronomy.com/	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	6501	200	OK	-	-	-	(empty)	-	-	-	-	-	Fk4O3k2JEhfSvzAcef	image/jpeg
1566626945.165747	Cg69S83U3A4HEnmD97	192.168.134.131	35489	173.226.48.53	80	2	GET	astronomy.com	/-/media/Images/Products/81325.jpg?mw=130	http://astronomy.com/	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	16346	200	OK	-	-	-	(empty)	-	-	-	-	-	Fvy0OK2eGiLOcaddVd	image/jpeg
1566626945.510627	Cvl2lV3QUlCYO92l04	192.168.134.131	35492	173.226.48.53	80	4	GET	astronomy.com	/-/media/Images/Apollo2019/ApolloASYslider_568x450.jpg?mw=600	http://astronomy.com/	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	114189	200	OK	-	-	-	(empty)	-	-	-	-	-	Fuh3XQ1TAdKI7qMGAa	image/jpeg
1566626945.556217	CxSkcj99JAbCvgNgi	192.168.134.131	35490	173.226.48.53	80	4	GET	astronomy.com	/-/media/Images/Homepage Elements/Flash Promos/Circ/P36944_SliderBoxImage280x454.jpg?mw=280	http://astronomy.com/	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	69579	200	OK	-	-	-	(empty)	-	-	-	-	-	F1g4Ll441lZVumNKZc	image/jpeg
1566626945.656200	CxSkcj99JAbCvgNgi	192.168.134.131	35490	173.226.48.53	80	5	GET	astronomy.com	/sitefiles/images/newsletter-box-bg.png	http://astronomy.com/bundles/styles/base?v=zOgRRynbqH-L3V-nrweMQL3DwgkkHUBBJHJ1GTGRoww1	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	27804	200	OK	-	-	-	(empty)	-	-	-	-	-	Fx5pQP3xyWTjyHFA74	image/png
1566626945.654569	Cvl2lV3QUlCYO92l04	192.168.134.131	35492	173.226.48.53	80	5	GET	astronomy.com	/-/media/Images/News and Observing/News/2019/05/Venus1.jpg?mw=600	http://astronomy.com/	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	29422	200	OK	-	-	-	(empty)	-	-	-	-	-	F1gbju2xuQu0Y3r8pk	image/jpeg
1566626945.162526	CQYNRZ1BZxaWlcelSh	192.168.134.131	35493	173.226.48.53	80	2	GET	astronomy.com	/-/media/Images/Videos/Astro News Bytes/PlasmaLensedPulsar.png?mw=300	http://astronomy.com/	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	134584	200	OK	-	-	-	(empty)	-	-	-	-	-	FN9OpO1avofbtNACOd	image/png
1566626945.799870	Cvl2lV3QUlCYO92l04	192.168.134.131	35492	173.226.48.53	80	6	GET	astronomy.com	/-/media/Images/News and Observing/News/2019/11/BlackHoleAccretionDisk.jpg?mw=700	http://astronomy.com/	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	42866	200	OK	-	-	-	(empty)	-	-	-	-	-	FvYdlG3DklyRm5YRcc	image/jpeg
1566626945.798472	CxSkcj99JAbCvgNgi	192.168.134.131	35490	173.226.48.53	80	6	GET	astronomy.com	/-/media/Images/Homepage/Sliders/BlackHoleArtists.jpg?mw=600	http://astronomy.com/	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	169958	200	OK	-	-	-	(empty)	-	-	-	-	-	FsDBSq2OnIHY015Nr7	image/jpeg
1566626945.790297	CQYNRZ1BZxaWlcelSh	192.168.134.131	35493	173.226.48.53	80	3	GET	astronomy.com	/sitefiles/images/black_arrow_down.png	http://astronomy.com/	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	104	200	OK	-	-	-	(empty)	-	-	-	-	-	FKDrhD15NUhlqIEXmh	image/png
1566626945.137200	CNzPfi41gMIcKeYgA1	192.168.134.131	35488	173.226.48.53	80	3	GET	astronomy.com	/-/media/Images/Products/68194.jpg?mw=130	http://astronomy.com/	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	8341	200	OK	-	-	-	(empty)	-	-	-	-	-	FvkKgZ39Ov14GvJOX9	image/jpeg
1566626945.607028	CuMZFos4sN1hyQNNe	192.168.134.131	35471	173.226.48.53	80	5	GET	astronomy.com	/-/media/Images/tour2.jpg?mw=280	http://astronomy.com/	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	26446	200	OK	-	-	-	(empty)	-	-	-	-	-	FXYp1Dzs1p9XMRzfd	image/jpeg
1566626945.981394	CxSkcj99JAbCvgNgi	192.168.134.131	35490	173.226.48.53	80	7	GET	astronomy.com	/sitefiles/images/facebook_icon.png	http://astronomy.com/	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	391	200	OK	-	-	-	(empty)	-	-	-	-	-	F1TobN33rD5herhnM3	image/png
1566626945.909678	Cvl2lV3QUlCYO92l04	192.168.134.131	35492	173.226.48.53	80	7	GET	astronomy.com	/-/media/Images/Photo of Day/Large Images/2019/11/APOD20191118.jpg?mw=700	http://astronomy.com/	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	140097	200	OK	-	-	-	(empty)	-	-	-	-	-	FnnFC12IZsIvq50jQ4	image/jpeg
1566626946.023319	CxSkcj99JAbCvgNgi	192.168.134.131	35490	173.226.48.53	80	8	GET	astronomy.com	/-/media/Images/Homepage Elements/Flash Promos/Circ/P36657_BA_280x454.jpg?mw=280	http://astronomy.com/	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	39571	200	OK	-	-	-	(empty)	-	-	-	-	-	F3BEru7l2XCJT7Em1	image/jpeg
1566626946.051509	Cvl2lV3QUlCYO92l04	192.168.134.131	35492	173.226.48.53	80	8	GET	astronomy.com	/-/media/Images/Homepage/Sliders/JimLovellApollo8.jpg?mw=280	http://astronomy.com/	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	59209	200	OK	-	-	-	(empty)	-	-	-	-	-	FIklF93uyPZLYgsem7	image/jpeg
1566626946.073345	CxSkcj99JAbCvgNgi	192.168.134.131	35490	173.226.48.53	80	9	GET	astronomy.com	/-/media/Images/advertising/PrimeTimeforJupiter.JPG?mw=600	http://astronomy.com/	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	68429	200	OK	-	-	-	(empty)	-	-	-	-	-	F99xYM3rmQCetsbYi	image/jpeg
1566626945.651783	Cg69S83U3A4HEnmD97	192.168.134.131	35489	173.226.48.53	80	3	GET	astronomy.com	/-/media/Images/Magazine/Trips Tours/2020 South Pacific/2012GAU_Banner_Slider_ASY.jpg?mw=600	http://astronomy.com/	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	246932	200	OK	-	-	-	(empty)	-	-	-	-	-	Fz4TBG1CiNSLXWh2i1	image/jpeg
1566626946.132611	Cvl2lV3QUlCYO92l04	192.168.134.131	35492	173.226.48.53	80	9	GET	astronomy.com	/-/media/Images/Homepage/Sliders/BlueMoonLander.jpg?mw=280	http://astronomy.com/	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	80475	200	OK	-	-	-	(empty)	-	-	-	-	-	F3SJfI1dpzvp0mEtn4	image/jpeg
1566626946.164518	CxSkcj99JAbCvgNgi	192.168.134.131	35490	173.226.48.53	80	10	GET	astronomy.com	/-/media/Images/News and Observing/News/2019/04/Twinsstandoff.jpg?mw=600	http://astronomy.com/	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	90023	200	OK	-	-	-	(empty)	-	-	-	-	-	F79vgU2ISlIZMchdy5	image/jpeg
1566626945.991927	CQYNRZ1BZxaWlcelSh	192.168.134.131	35493	173.226.48.53	80	4	GET	astronomy.com	/-/media/Images/News and Observing/News/2019/06/Moonvillage.jpg?mw=280	http://astronomy.com/	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	28778	200	OK	-	-	-	(empty)	-	-	-	-	-	FJlj594sWWzt7rxOLj	image/jpeg
1566626946.005865	CuMZFos4sN1hyQNNe	192.168.134.131	35471	173.226.48.53	80	6	GET	astronomy.com	/-/media/Images/Homepage/Sliders/MarsStars.jpg?mw=280	http://astronomy.com/	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	38709	200	OK	-	-	-	(empty)	-	-	-	-	-	FBOoAM3Z7xP93ILWXi	image/jpeg
1566626946.273350	Cvl2lV3QUlCYO92l04	192.168.134.131	35492	173.226.48.53	80	10	GET	astronomy.com	/-/media/Images/Homepage Elements/Flash Promos/Circ/P36655_280x454.jpg?mw=280	http://astronomy.com/	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	140286	200	OK	-	-	-	(empty)	-	-	-	-	-	FIGxY01SlgHyxaB2ac	image/jpeg
1566626946.456036	Cvl2lV3QUlCYO92l04	192.168.134.131	35492	173.226.48.53	80	11	GET	astronomy.com	/sitefiles/images/twitter_icon.png	http://astronomy.com/	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	298	200	OK	-	-	-	(empty)	-	-	-	-	-	Fkoyya4Drll0eIZCnf	image/png
1566626946.277993	CxSkcj99JAbCvgNgi	192.168.134.131	35490	173.226.48.53	80	11	GET	astronomy.com	/-/media/Images/VenusJupiterfromTibet.jpg?mw=700	http://astronomy.com/	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	119497	200	OK	-	-	-	(empty)	-	-	-	-	-	Fn95Rm2J38T5Plrmb9	image/jpeg
1566626946.525238	Cvl2lV3QUlCYO92l04	192.168.134.131	35492	173.226.48.53	80	12	GET	astronomy.com	/sitefiles/images/ladder_downarrow.png	http://astronomy.com/bundles/styles/base?v=zOgRRynbqH-L3V-nrweMQL3DwgkkHUBBJHJ1GTGRoww1	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	174	200	OK	-	-	-	(empty)	-	-	-	-	-	FkVwv03S23uGMEDD8d	image/png
1566626946.274360	Cg69S83U3A4HEnmD97	192.168.134.131	35489	173.226.48.53	80	4	GET	astronomy.com	/-/media/Images/Homepage/Sliders/FRBSlider2.jpg?mw=280	http://astronomy.com/	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	180537	200	OK	-	-	-	(empty)	-	-	-	-	-	FfGpzS1HbawBPR2Gie	image/jpeg
1566626946.639788	CRTDZA4VxUKmTvY6l	192.168.134.131	35506	13.35.87.60	80	1	GET	static.parsely.com	/p.js	http://astronomy.com/	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	6593	200	OK	-	-	-	(empty)	-	-	-	-	-	Ff5sOtdCobW5DLGI2	text/plain
1566626946.623559	CxSkcj99JAbCvgNgi	192.168.134.131	35490	173.226.48.53	80	12	GET	astronomy.com	/-/media/Images/Homepage/Sliders/TitanIR.jpg?mw=600	http://astronomy.com/	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	110218	200	OK	-	-	-	(empty)	-	-	-	-	-	FKId8ZygplzfXYjr3	image/jpeg
1566626946.747693	CIIcth2BoZBCGIbfJc	192.168.134.131	35509	172.217.9.226	80	1	GET	www.googletagservices.com	/tag/js/gpt.js	http://astronomy.com/	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	0	304	Not Modified	-	-	-	(empty)	-	-	-	-	-	-	-
1566626946.382101	CuMZFos4sN1hyQNNe	192.168.134.131	35471	173.226.48.53	80	7	GET	astronomy.com	/-/media/Images/Antennae.jpg?mw=280	http://astronomy.com/	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	54254	200	OK	-	-	-	(empty)	-	-	-	-	-	F3Z3wGdsDuDR8dcLe	image/jpeg
1566626946.627197	Cg69S83U3A4HEnmD97	192.168.134.131	35489	173.226.48.53	80	5	GET	astronomy.com	/-/media/Images/News and Observing/News/2019/11/xrayburst.jpg?mw=700	http://astronomy.com/	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	48805	200	OK	-	-	-	(empty)	-	-	-	-	-	FHfwaAQe6Dwwlocej	image/jpeg
1566626946.378851	CQYNRZ1BZxaWlcelSh	192.168.134.131	35493	173.226.48.53	80	5	GET	astronomy.com	/-/media/Images/News and Observing/News/2018/12/tripsslider.jpg?mw=600	http://astronomy.com/	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	93645	200	OK	-	-	-	(empty)	-	-	-	-	-	FguW8c3xtbMCvKCB03	image/jpeg
1566626946.959217	CJyOZ63btyn4FRONA5	192.168.134.131	35503	13.35.78.35	80	2	GET	system.picreel.com	/js/jstracker.content.min.js	http://astronomy.com/	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	90251	200	OK	-	-	-	(empty)	-	-	-	-	-	FcoBVs1620EebSDOBk	text/plain
1566626946.972087	CcKTn73wpCdiv91VF1	192.168.134.131	35511	13.35.78.102	80	1	GET	rules.quantcount.com	/rules-p-am3ScffEdUHwZ.js	http://astronomy.com/	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	183	301	Moved Permanently	-	-	-	(empty)	-	-	-	-	-	FIYRT335rbsVY8i1be	text/html
1566626947.051841	CY7qTK2FxXlQxy6GQa	192.168.134.131	35512	13.35.87.107	80	1	GET	dn1i8v75r669j.cloudfront.net	/v/?w=rftykj48	http://astronomy.com/	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	67	200	OK	-	-	-	(empty)	-	-	-	-	-	F6qp7y1FaHt5OBxeQ5	text/plain
1566626947.069210	CxSkcj99JAbCvgNgi	192.168.134.131	35490	173.226.48.53	80	13	GET	astronomy.com	/-/media/Images/News and Observing/News/2019/09/K218bhabitableexoplanet_thumb.jpg?mw=200	http://astronomy.com/	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	7328	200	OK	-	-	-	(empty)	-	-	-	-	-	FEdfM6AEX7yIZFNEc	image/jpeg
1566626947.122210	CUe0oB4gVHZsql0hI5	192.168.134.131	35515	34.197.6.105	80	1	GET	srv-2019-11-18-16.config.parsely.com	/config/astronomy.com	http://astronomy.com/	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	417	200	OK	-	-	-	(empty)	-	-	-	-	-	Fgt4lk2H8qHdcSX7a	text/plain
1566626945.996426	CNzPfi41gMIcKeYgA1	192.168.134.131	35488	173.226.48.53	80	4	GET	astronomy.com	/-/media/Images/Homepage/EarlyEarth.jpg?mw=600	http://astronomy.com/	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	120718	200	OK	-	-	-	(empty)	-	-	-	-	-	F9kALEOxj9e7mzz5j	image/jpeg
1566626947.153911	CxSkcj99JAbCvgNgi	192.168.134.131	35490	173.226.48.53	80	14	GET	astronomy.com	/-/media/Images/News and Observing/News/2019/10/HSTOrbit_thumb.jpg?mw=200	http://astronomy.com/	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	6108	200	OK	-	-	-	(empty)	-	-	-	-	-	FR5Z4N1jG8aCA2u1C7	image/jpeg
1566626947.214957	COF9jP3b0ReSvouoB3	192.168.134.131	35520	13.35.87.212	80	1	GET	dkpklk99llpj0.cloudfront.net	/rftykj48_1556810684828.js	http://astronomy.com/	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	44209	200	OK	-	-	-	(empty)	-	-	-	-	-	F3GP5n4Q05GTYYgxVe	text/plain
1566626947.184396	Cvl2lV3QUlCYO92l04	192.168.134.131	35492	173.226.48.53	80	13	GET	astronomy.com	/-/media/Images/Magazine/Trips Tours/2020 South Pacific/Tahiti.jpg?mw=200	http://astronomy.com/	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	15656	200	OK	-	-	-	(empty)	-	-	-	-	-	FXgHYj1spD0e3VLE9a	image/jpeg
1566626947.217698	CJDjkA1XYHOLvTJ7Bc	192.168.134.131	35519	13.35.87.212	80	1	GET	dkpklk99llpj0.cloudfront.net	/rftykj48_content_config_1573741886420.js	http://astronomy.com/	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	1257	200	OK	-	-	-	(empty)	-	-	-	-	-	Ft8nK64s4rb44IML26	text/plain
1566626947.269536	CRTDZA4VxUKmTvY6l	192.168.134.131	35506	13.35.87.60	80	2	GET	static.parsely.com	/code/ptrack-v1.4.0-engagedtime-slots.js	http://astronomy.com/	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	39949	200	OK	-	-	-	(empty)	-	-	-	-	-	FkOTIPLk8YPqpQA3c	text/plain
1566626947.065731	Cg69S83U3A4HEnmD97	192.168.134.131	35489	173.226.48.53	80	6	GET	astronomy.com	/sitefiles/images/spinner_large.gif	http://astronomy.com/	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	1835	200	OK	-	-	-	(empty)	-	-	-	-	-	FZT5MH26TbozYyQJtk	image/gif
1566626947.259781	Cvl2lV3QUlCYO92l04	192.168.134.131	35492	173.226.48.53	80	14	GET	astronomy.com	/-/media/Images/Magazine Articles/2019/May/binoculars.png?mw=130	http://astronomy.com/	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	20991	200	OK	-	-	-	(empty)	-	-	-	-	-	Fj6CiDwYTY55QrxAe	image/png
1566626947.067479	CuMZFos4sN1hyQNNe	192.168.134.131	35471	173.226.48.53	80	8	GET	astronomy.com	/sitefiles/images/arrow-left_lg.png	http://astronomy.com/	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	448	200	OK	-	-	-	(empty)	-	-	-	-	-	FEDuCkRBlmbYUrny6	image/png
1566626947.049242	CQYNRZ1BZxaWlcelSh	192.168.134.131	35493	173.226.48.53	80	6	GET	astronomy.com	/sitefiles/images/arrow-right_lg.png	http://astronomy.com/	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	426	200	OK	-	-	-	(empty)	-	-	-	-	-	FzHcO32BsAQ7QCcPGd	image/png
1566626947.268193	CxSkcj99JAbCvgNgi	192.168.134.131	35490	173.226.48.53	80	15	GET	astronomy.com	/-/media/Images/Magazine Articles/2019/April/Skywatcher.png?mw=130	http://astronomy.com/	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	4123	200	OK	-	-	-	(empty)	-	-	-	-	-	FdZDst2aYgxHxn0iq	image/png
1566626947.182619	CNzPfi41gMIcKeYgA1	192.168.134.131	35488	173.226.48.53	80	5	GET	astronomy.com	/-/media/Images/News and Observing/News/2019/10/planetnineartisticplain_thumb.jpg?mw=200	http://astronomy.com/	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	5330	200	OK	-	-	-	(empty)	-	-	-	-	-	FrzGVzrZfbbaF2Wsl	image/jpeg
1566626947.432351	CxSkcj99JAbCvgNgi	192.168.134.131	35490	173.226.48.53	80	16	GET	astronomy.com	/-/media/Images/Magazine Articles/2019/February/Carnonadoscope.png?mw=130	http://astronomy.com/	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	20252	200	OK	-	-	-	(empty)	-	-	-	-	-	FNECob4TGsmm1JuHa2	image/png
1566626947.472425	C56Sh51CBXzdgJ65db	192.168.134.131	35521	34.231.83.215	80	1	GET	srv-2019-11-18-16.pixel.parsely.com	/plogger/?rand=1574094748530&plid=74354227&idsite=astronomy.com&url=http://astronomy.com/&urlref=&screen=1920x1080|1920x1080|24&data={"parsely_uuid":"c55022c8-ce05-4ec7-8c1d-88029bf2841b","parsely_site_uuid":"9c1ca970-d2b6-49df-af3e-4bf1430bf52c"}&sid=1&surl=http://astronomy.com/&sref=&sts=1574094748506&slts=0&title=Astronomy+Magazine+-+Interactive+Star+Charts,+Planets,+Meteors,+Comets,+Telescopes&date=Mon+Nov+18+2019+16:32:28+GMT+0000+(Greenwich+Mean+Time)&action=pageview&pvid=39484160&u=9c1ca970-d2b6-49df-af3e-4bf1430bf52c	http://astronomy.com/	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	43	200	OK	-	-	-	(empty)	-	-	-	-	-	FYFNjFvgY4ILUrxne	image/gif
